grid_id,date,event1_num,event2_num,event3_num,event4_num
539,2019-05-01,0,0,0,0
539,2019-06-01,0,0,0,0
539,2019-07-01,0,0,0,0
539,2019-08-01,0,0,0,0
539,2019-09-01,0,0,0,0
539,2019-10-01,0,0,0,0
539,2019-11-01,0,0,0,0
539,2019-12-01,0,0,0,0
540,2019-01-01,0,0,0,0
540,2019-02-01,0,0,0,0
540,2019-03-01,0,0,0,0
540,2019-04-01,0,0,0,0
540,2019-05-01,0,0,0,0
540,2019-06-01,0,0,0,0
540,2019-07-01,0,0,0,24
540,2019-08-01,0,0,0,0
540,2019-09-01,0,0,0,0
540,2019-10-01,0,0,0,0
540,2019-11-01,0,0,0,0
540,2019-12-01,0,0,0,0
541,2019-01-01,0,0,0,0
541,2019-02-01,0,0,0,0
541,2019-03-01,0,0,0,0
541,2019-04-01,0,24,0,0
541,2019-05-01,0,0,0,0
541,2019-06-01,0,0,0,0
541,2019-07-01,0,0,0,24
541,2019-08-01,0,0,0,0
541,2019-09-01,0,0,0,0
541,2019-10-01,0,0,0,0
541,2019-11-01,0,0,0,0
541,2019-12-01,0,0,0,0
542,2019-01-01,0,0,0,0
542,2019-02-01,0,0,0,0
542,2019-03-01,0,0,0,0
542,2019-04-01,0,0,0,0
542,2019-05-01,0,0,0,0
542,2019-06-01,0,0,0,0
542,2019-07-01,0,0,0,0
542,2019-08-01,0,0,0,0
542,2019-09-01,0,0,0,0
542,2019-10-01,24,0,0,0
542,2019-11-01,0,0,0,0
542,2019-12-01,0,0,0,0
543,2019-01-01,0,0,0,0
543,2019-02-01,0,0,0,0
543,2019-03-01,0,0,0,0
543,2019-04-01,0,0,0,0
543,2019-05-01,0,0,0,0
543,2019-06-01,0,0,0,0
543,2019-07-01,0,0,0,0
543,2019-08-01,0,0,0,0
543,2019-09-01,0,0,0,0
543,2019-10-01,0,0,0,0
543,2019-11-01,0,0,0,0
543,2019-12-01,0,0,0,0
544,2019-01-01,0,0,24,0
544,2019-02-01,0,0,0,0
544,2019-03-01,0,0,0,0
544,2019-04-01,0,0,0,0
544,2019-05-01,0,0,0,0
544,2019-06-01,0,0,0,0
544,2019-07-01,0,0,0,0
544,2019-08-01,0,0,0,0
544,2019-09-01,0,0,0,0
544,2019-10-01,0,24,0,0
544,2019-11-01,0,0,24,0
544,2019-12-01,0,0,0,0
545,2019-01-01,0,0,0,0
545,2019-02-01,0,0,0,0
545,2019-03-01,0,0,0,0
545,2019-04-01,0,0,0,0
545,2019-05-01,0,0,0,0
545,2019-06-01,0,0,0,0
545,2019-07-01,0,0,0,0
545,2019-08-01,0,0,0,0
545,2019-09-01,0,0,0,0
545,2019-10-01,0,0,0,0
545,2019-11-01,0,0,0,0
545,2019-12-01,0,0,0,0
546,2019-01-01,0,0,0,0
546,2019-02-01,0,0,0,0
546,2019-03-01,0,0,0,0
546,2019-04-01,0,0,0,0
546,2019-05-01,0,0,0,0
546,2019-06-01,0,0,0,0
546,2019-07-01,0,0,0,0
546,2019-08-01,0,0,0,0
546,2019-09-01,0,0,0,0
546,2019-10-01,0,0,0,0
546,2019-11-01,0,0,0,0
546,2019-12-01,0,0,0,0
547,2019-01-01,0,0,0,0
547,2019-02-01,0,0,0,0
547,2019-03-01,0,0,0,0
547,2019-04-01,0,0,0,0
547,2019-05-01,0,0,0,0
547,2019-06-01,0,0,0,0
547,2019-07-01,0,0,0,0
547,2019-08-01,0,0,0,0
547,2019-09-01,0,0,0,0
547,2019-10-01,0,0,0,0
547,2019-11-01,0,0,0,0
547,2019-12-01,0,0,0,0
548,2019-01-01,0,0,0,0
548,2019-02-01,0,0,0,0
548,2019-03-01,0,0,0,0
548,2019-04-01,0,0,0,0
548,2019-05-01,0,0,0,0
548,2019-06-01,0,0,0,0
548,2019-07-01,0,0,0,0
548,2019-08-01,0,0,0,0
548,2019-09-01,0,0,0,0
548,2019-10-01,0,0,0,0
548,2019-11-01,0,0,0,0
548,2019-12-01,0,0,0,0
549,2019-01-01,0,0,0,0
549,2019-02-01,0,0,0,0
549,2019-03-01,0,0,0,0
549,2019-04-01,0,0,0,0
549,2019-05-01,0,0,0,0
549,2019-06-01,0,0,0,0
549,2019-07-01,0,0,0,0
549,2019-08-01,0,0,0,0
549,2019-09-01,0,0,0,0
549,2019-10-01,0,0,0,0
549,2019-11-01,0,0,0,0
549,2019-12-01,0,0,0,0
550,2019-01-01,0,0,0,0
550,2019-02-01,0,0,0,0
550,2019-03-01,0,0,0,0
550,2019-04-01,0,0,0,0
550,2019-05-01,0,0,0,0
550,2019-06-01,0,0,0,0
550,2019-07-01,0,0,0,0
550,2019-08-01,0,0,0,0
550,2019-09-01,0,0,0,0
550,2019-10-01,0,0,0,0
550,2019-11-01,0,0,0,0
550,2019-12-01,0,0,0,0
551,2019-01-01,0,0,0,0
551,2019-02-01,0,0,0,0
551,2019-03-01,0,0,0,0
551,2019-04-01,0,0,0,0
551,2019-05-01,0,0,0,0
551,2019-06-01,0,0,0,0
551,2019-07-01,0,0,0,0
551,2019-08-01,0,0,0,0
551,2019-09-01,0,0,0,0
551,2019-10-01,0,0,0,0
551,2019-11-01,0,0,0,0
551,2019-12-01,0,0,0,0
552,2019-01-01,0,0,0,0
552,2019-02-01,0,0,0,0
552,2019-03-01,0,0,0,0
552,2019-04-01,0,0,0,0
552,2019-05-01,0,0,0,0
552,2019-06-01,0,0,0,0
552,2019-07-01,0,0,0,0
552,2019-08-01,0,0,0,0
552,2019-09-01,0,0,0,0
552,2019-10-01,0,0,0,0
552,2019-11-01,0,0,0,0
552,2019-12-01,0,0,0,0
553,2019-01-01,0,0,0,0
553,2019-02-01,0,0,0,0
553,2019-03-01,0,0,0,0
553,2019-04-01,0,0,0,0
553,2019-05-01,0,0,0,0
553,2019-06-01,0,0,0,0
553,2019-07-01,0,0,0,0
553,2019-08-01,0,0,0,0
553,2019-09-01,0,0,0,0
553,2019-10-01,0,0,0,0
553,2019-11-01,0,0,0,0
553,2019-12-01,0,0,0,0
554,2019-01-01,0,0,0,0
554,2019-02-01,0,0,0,0
554,2019-03-01,0,0,0,0
554,2019-04-01,0,0,0,0
554,2019-05-01,0,0,0,0
554,2019-06-01,0,0,0,0
554,2019-07-01,0,0,0,0
554,2019-08-01,0,0,0,0
554,2019-09-01,0,0,0,0
554,2019-10-01,0,0,0,0
554,2019-11-01,0,0,0,0
554,2019-12-01,0,0,0,0
555,2019-01-01,0,0,0,0
555,2019-02-01,0,0,0,0
555,2019-03-01,0,0,0,0
555,2019-04-01,0,0,0,0
555,2019-05-01,0,0,0,0
555,2019-06-01,0,0,0,0
555,2019-07-01,0,0,0,0
555,2019-08-01,0,0,0,0
555,2019-09-01,0,0,0,0
555,2019-10-01,0,0,0,0
555,2019-11-01,0,0,0,0
555,2019-12-01,0,0,0,0
556,2019-01-01,0,0,0,0
556,2019-02-01,0,0,0,0
556,2019-03-01,0,0,0,0
556,2019-04-01,0,0,0,0
556,2019-05-01,0,0,0,0
556,2019-06-01,0,0,0,0
556,2019-07-01,0,0,0,0
556,2019-08-01,0,0,0,0
556,2019-09-01,0,0,0,0
556,2019-10-01,0,0,0,0
556,2019-11-01,0,0,0,0
556,2019-12-01,0,0,0,0
557,2019-01-01,0,0,0,0
557,2019-02-01,0,0,0,0
557,2019-03-01,0,0,0,0
557,2019-04-01,0,0,0,0
557,2019-05-01,0,0,0,0
557,2019-06-01,0,0,0,0
557,2019-07-01,0,0,0,0
557,2019-08-01,0,0,0,0
557,2019-09-01,0,0,0,0
557,2019-10-01,0,0,0,0
557,2019-11-01,0,0,0,0
557,2019-12-01,0,0,0,0
558,2019-01-01,0,0,0,0
558,2019-02-01,0,0,0,0
558,2019-03-01,0,0,0,0
558,2019-04-01,0,0,0,0
558,2019-05-01,0,0,0,0
558,2019-06-01,0,0,0,0
558,2019-07-01,0,0,0,0
558,2019-08-01,0,0,0,0
558,2019-09-01,0,0,0,0
558,2019-10-01,0,0,0,0
558,2019-11-01,0,0,0,0
558,2019-12-01,0,0,0,0
559,2019-01-01,0,24,0,0
559,2019-02-01,0,0,0,0
559,2019-03-01,0,0,0,0
559,2019-04-01,0,0,0,0
559,2019-05-01,0,0,0,0
559,2019-06-01,0,0,0,0
559,2019-07-01,0,0,0,0
559,2019-08-01,0,0,0,0
559,2019-09-01,0,0,0,0
559,2019-10-01,0,0,0,0
559,2019-11-01,0,0,0,0
559,2019-12-01,0,0,0,0
560,2019-01-01,0,0,0,0
560,2019-02-01,0,0,0,0
560,2019-03-01,0,0,0,0
560,2019-04-01,0,0,0,0
560,2019-05-01,0,0,0,0
560,2019-06-01,0,0,0,0
560,2019-07-01,0,0,0,0
560,2019-08-01,0,0,0,0
560,2019-09-01,0,0,0,0
560,2019-10-01,0,0,0,0
560,2019-11-01,0,0,0,0
560,2019-12-01,0,0,0,0
561,2019-01-01,0,0,0,0
561,2019-02-01,0,0,0,0
561,2019-03-01,0,0,0,0
561,2019-04-01,0,0,0,0
561,2019-05-01,0,0,0,0
561,2019-06-01,0,0,0,0
561,2019-07-01,0,0,0,0
561,2019-08-01,0,0,0,0
561,2019-09-01,0,0,0,0
561,2019-10-01,0,0,0,0
561,2019-11-01,0,0,0,0
561,2019-12-01,0,0,0,0
562,2019-01-01,0,0,0,0
562,2019-02-01,0,0,0,0
562,2019-03-01,0,0,0,0
562,2019-04-01,0,0,0,0
562,2019-05-01,0,0,0,0
562,2019-06-01,0,0,0,0
562,2019-07-01,0,0,0,0
562,2019-08-01,0,0,0,0
562,2019-09-01,0,0,0,0
562,2019-10-01,0,0,0,0
562,2019-11-01,0,0,0,0
562,2019-12-01,0,0,0,0
563,2019-01-01,0,0,0,0
563,2019-02-01,0,0,0,0
563,2019-03-01,0,0,0,0
563,2019-04-01,0,0,0,0
563,2019-05-01,0,0,0,0
563,2019-06-01,0,0,0,0
563,2019-07-01,0,0,0,0
563,2019-08-01,0,0,0,0
563,2019-09-01,0,0,0,0
563,2019-10-01,0,0,0,0
563,2019-11-01,0,0,0,0
563,2019-12-01,0,0,0,0
564,2019-01-01,0,0,0,0
564,2019-02-01,0,0,0,0
564,2019-03-01,0,0,0,0
564,2019-04-01,0,0,0,0
564,2019-05-01,0,0,0,0
564,2019-06-01,0,0,0,0
564,2019-07-01,0,0,0,0
564,2019-08-01,0,0,0,0
564,2019-09-01,0,0,0,0
564,2019-10-01,0,0,0,0
564,2019-11-01,0,0,0,0
564,2019-12-01,0,0,0,0
565,2019-01-01,0,0,0,0
565,2019-02-01,0,0,0,0
565,2019-03-01,0,0,0,0
565,2019-04-01,0,0,0,0
565,2019-05-01,0,0,0,0
565,2019-06-01,0,0,0,0
565,2019-07-01,0,0,0,0
565,2019-08-01,0,0,0,0
565,2019-09-01,0,0,0,0
565,2019-10-01,0,0,0,0
565,2019-11-01,0,0,0,0
565,2019-12-01,0,0,0,0
566,2019-01-01,0,0,0,0
566,2019-02-01,0,0,0,0
566,2019-03-01,0,0,0,0
566,2019-04-01,0,0,0,0
566,2019-05-01,0,0,0,0
566,2019-06-01,0,0,0,0
566,2019-07-01,0,0,0,0
566,2019-08-01,24,0,0,0
566,2019-09-01,0,0,0,0
566,2019-10-01,0,0,0,0
566,2019-11-01,0,0,0,0
566,2019-12-01,0,0,0,0
567,2019-01-01,0,0,0,0
567,2019-02-01,0,0,0,0
567,2019-03-01,0,0,0,0
567,2019-04-01,0,0,0,0
567,2019-05-01,0,0,0,0
567,2019-06-01,0,0,0,0
567,2019-07-01,0,0,0,0
567,2019-08-01,0,0,0,0
567,2019-09-01,0,0,0,0
567,2019-10-01,0,0,0,0
567,2019-11-01,0,0,0,0
567,2019-12-01,0,0,0,0
568,2019-01-01,0,0,0,0
568,2019-02-01,0,0,0,0
568,2019-03-01,0,0,0,0
568,2019-04-01,0,0,0,0
568,2019-05-01,0,0,0,0
568,2019-06-01,0,0,0,0
568,2019-07-01,0,0,0,0
568,2019-08-01,0,0,0,0
568,2019-09-01,0,0,0,0
568,2019-10-01,0,0,0,0
568,2019-11-01,0,0,0,0
568,2019-12-01,0,0,0,0
569,2019-01-01,0,0,0,0
569,2019-02-01,0,0,0,0
569,2019-03-01,0,0,0,0
569,2019-04-01,0,0,0,0
569,2019-05-01,0,0,0,0
569,2019-06-01,0,0,0,0
569,2019-07-01,0,0,0,0
569,2019-08-01,0,0,0,0
569,2019-09-01,0,0,0,0
569,2019-10-01,0,0,0,0
569,2019-11-01,0,0,0,0
569,2019-12-01,0,0,0,0
570,2019-01-01,0,0,0,0
570,2019-02-01,0,0,0,0
570,2019-03-01,0,0,0,0
570,2019-04-01,0,0,0,0
570,2019-05-01,0,0,0,0
570,2019-06-01,0,0,0,0
570,2019-07-01,0,0,0,0
570,2019-08-01,0,0,0,0
570,2019-09-01,0,0,0,0
570,2019-10-01,0,0,0,0
570,2019-11-01,0,0,0,0
570,2019-12-01,0,0,0,0
571,2019-01-01,0,0,0,0
571,2019-02-01,0,0,0,0
571,2019-03-01,0,0,0,0
571,2019-04-01,0,0,0,0
571,2019-05-01,0,0,0,0
571,2019-06-01,0,0,0,0
571,2019-07-01,0,0,0,0
571,2019-08-01,0,0,0,0
571,2019-09-01,0,0,0,0
571,2019-10-01,0,0,0,0
571,2019-11-01,0,0,0,0
571,2019-12-01,0,0,0,0
572,2019-01-01,0,0,0,0
572,2019-02-01,0,0,0,0
572,2019-03-01,0,0,0,0
572,2019-04-01,0,0,0,0
572,2019-05-01,0,0,0,0
572,2019-06-01,0,0,0,0
572,2019-07-01,0,0,0,0
572,2019-08-01,0,0,0,0
572,2019-09-01,0,0,0,0
572,2019-10-01,0,0,0,0
572,2019-11-01,0,0,0,0
572,2019-12-01,0,0,24,0
573,2019-01-01,0,0,0,0
573,2019-02-01,0,0,0,0
573,2019-03-01,0,0,0,0
573,2019-04-01,0,0,0,0
573,2019-05-01,0,0,0,0
573,2019-06-01,0,0,0,0
573,2019-07-01,0,0,0,0
573,2019-08-01,0,0,0,0
573,2019-09-01,0,0,0,0
573,2019-10-01,0,0,0,0
573,2019-11-01,0,0,24,0
573,2019-12-01,0,0,0,0
574,2019-01-01,0,0,0,0
574,2019-02-01,0,0,0,0
574,2019-03-01,0,0,0,0
574,2019-04-01,0,0,0,0
574,2019-05-01,0,0,0,0
574,2019-06-01,0,0,0,0
574,2019-07-01,0,0,0,0
574,2019-08-01,0,0,0,0
574,2019-09-01,0,0,0,0
574,2019-10-01,0,0,0,0
574,2019-11-01,0,0,0,0
574,2019-12-01,0,0,0,0
575,2019-01-01,0,0,0,0
575,2019-02-01,0,0,0,0
575,2019-03-01,0,0,0,0
575,2019-04-01,0,0,0,0
575,2019-05-01,0,0,0,0
575,2019-06-01,0,0,0,0
575,2019-07-01,0,0,0,0
575,2019-08-01,0,0,0,0
575,2019-09-01,0,0,0,0
575,2019-10-01,0,0,0,0
575,2019-11-01,0,0,0,0
575,2019-12-01,0,0,0,0
576,2019-01-01,0,24,0,24
576,2019-02-01,0,0,0,0
576,2019-03-01,0,0,0,0
576,2019-04-01,0,0,0,0
576,2019-05-01,24,0,0,0
576,2019-06-01,24,0,0,0
576,2019-07-01,0,0,0,0
576,2019-08-01,0,0,0,0
576,2019-09-01,0,0,0,0
576,2019-10-01,0,0,0,0
576,2019-11-01,0,0,0,0
576,2019-12-01,0,0,0,24
577,2019-01-01,48,0,0,0
577,2019-02-01,48,0,0,0
577,2019-03-01,0,0,0,0
577,2019-04-01,0,0,0,0
577,2019-05-01,0,0,0,0
577,2019-06-01,0,0,0,0
577,2019-07-01,0,0,0,0
577,2019-08-01,0,0,0,24
577,2019-09-01,0,0,0,0
577,2019-10-01,0,0,0,0
577,2019-11-01,0,0,0,0
577,2019-12-01,0,24,0,0
578,2019-01-01,0,0,0,0
578,2019-02-01,0,0,0,0
578,2019-03-01,0,0,0,0
578,2019-04-01,0,0,0,0
578,2019-05-01,0,0,0,0
578,2019-06-01,0,0,0,0
578,2019-07-01,0,0,0,0
578,2019-08-01,0,0,0,0
578,2019-09-01,0,0,0,0
578,2019-10-01,0,0,0,0
578,2019-11-01,0,0,0,0
578,2019-12-01,0,0,0,0
579,2019-01-01,0,0,24,0
579,2019-02-01,0,0,0,0
579,2019-03-01,0,0,0,0
579,2019-04-01,0,0,0,0
579,2019-05-01,0,0,0,0
579,2019-06-01,0,0,0,0
579,2019-07-01,0,0,0,0
579,2019-08-01,0,0,0,0
579,2019-09-01,0,0,0,0
579,2019-10-01,0,0,0,0
579,2019-11-01,0,48,0,0
579,2019-12-01,0,0,0,0
580,2019-01-01,0,0,0,0
580,2019-02-01,0,24,0,0
580,2019-03-01,0,0,0,0
580,2019-04-01,0,0,0,0
580,2019-05-01,0,0,0,0
580,2019-06-01,0,0,0,0
580,2019-07-01,0,0,0,0
580,2019-08-01,0,0,0,0
580,2019-09-01,0,0,0,0
580,2019-10-01,0,0,0,0
580,2019-11-01,0,0,0,0
580,2019-12-01,0,0,0,0
581,2019-01-01,0,24,0,0
581,2019-02-01,0,24,0,0
581,2019-03-01,0,0,0,0
581,2019-04-01,0,0,0,0
581,2019-05-01,0,0,0,0
581,2019-06-01,0,0,0,0
581,2019-07-01,0,0,0,0
581,2019-08-01,0,0,0,0
581,2019-09-01,0,48,0,0
581,2019-10-01,0,0,0,0
581,2019-11-01,0,0,0,0
581,2019-12-01,0,0,0,0
582,2019-01-01,0,0,0,0
582,2019-02-01,0,0,0,0
582,2019-03-01,0,0,0,0
582,2019-04-01,0,0,0,0
582,2019-05-01,0,0,0,0
582,2019-06-01,0,0,0,0
582,2019-07-01,0,0,0,0
582,2019-08-01,0,0,0,0
582,2019-09-01,0,0,0,0
582,2019-10-01,0,0,0,0
582,2019-11-01,0,0,0,0
582,2019-12-01,0,0,0,0
583,2019-01-01,0,0,0,0
583,2019-02-01,0,0,0,0
583,2019-03-01,0,0,0,0
583,2019-04-01,0,0,0,0
583,2019-05-01,0,0,0,0
583,2019-06-01,0,0,0,0
583,2019-07-01,0,0,0,0
583,2019-08-01,0,0,0,0
583,2019-09-01,0,0,0,0
583,2019-10-01,0,0,0,0
583,2019-11-01,0,0,0,0
583,2019-12-01,0,0,0,0
584,2019-01-01,0,0,0,0
584,2019-02-01,0,0,0,0
584,2019-03-01,0,0,0,0
584,2019-04-01,0,0,0,0
584,2019-05-01,0,24,0,0
584,2019-06-01,0,0,0,0
584,2019-07-01,0,0,0,0
584,2019-08-01,24,0,0,0
584,2019-09-01,0,0,0,0
584,2019-10-01,0,0,0,0
584,2019-11-01,0,0,0,0
584,2019-12-01,0,0,0,0
585,2019-01-01,0,0,0,0
585,2019-02-01,0,0,0,0
585,2019-03-01,0,0,0,24
585,2019-04-01,0,0,0,0
585,2019-05-01,0,0,0,0
585,2019-06-01,0,0,0,0
585,2019-07-01,0,0,0,0
585,2019-08-01,0,0,0,0
585,2019-09-01,0,24,0,0
585,2019-10-01,0,0,0,0
585,2019-11-01,0,0,0,0
585,2019-12-01,0,0,0,0
586,2019-01-01,0,0,0,0
586,2019-02-01,0,0,0,0
586,2019-03-01,0,0,0,0
586,2019-04-01,0,0,0,0
586,2019-05-01,0,0,0,0
586,2019-06-01,0,0,0,0
586,2019-07-01,0,0,0,0
586,2019-08-01,0,0,0,0
586,2019-09-01,0,0,0,0
586,2019-10-01,0,0,0,0
586,2019-11-01,0,0,0,0
586,2019-12-01,0,0,0,0
587,2019-01-01,0,0,0,0
587,2019-02-01,0,0,0,0
587,2019-03-01,0,0,0,0
587,2019-04-01,0,0,0,0
587,2019-05-01,0,0,0,0
587,2019-06-01,0,0,0,0
587,2019-07-01,0,0,0,0
587,2019-08-01,0,0,0,0
587,2019-09-01,0,0,0,0
587,2019-10-01,0,0,0,0
587,2019-11-01,0,0,0,0
587,2019-12-01,0,0,0,0
588,2019-01-01,0,0,0,0
588,2019-02-01,0,0,0,0
588,2019-03-01,0,0,0,0
588,2019-04-01,0,0,0,0
588,2019-05-01,0,0,0,0
588,2019-06-01,0,0,0,0
588,2019-07-01,0,0,0,0
588,2019-08-01,0,0,0,0
588,2019-09-01,0,0,0,0
588,2019-10-01,0,0,0,0
588,2019-11-01,0,0,0,0
588,2019-12-01,0,0,0,0
589,2019-01-01,0,0,0,0
589,2019-02-01,0,0,0,0
589,2019-03-01,0,0,0,0
589,2019-04-01,0,0,0,0
589,2019-05-01,0,0,0,0
589,2019-06-01,0,0,0,0
589,2019-07-01,0,0,0,0
589,2019-08-01,0,0,0,0
589,2019-09-01,0,0,0,0
589,2019-10-01,0,0,0,0
589,2019-11-01,0,0,0,0
589,2019-12-01,0,0,0,0
590,2019-01-01,0,0,0,0
590,2019-02-01,0,0,0,0
590,2019-03-01,0,0,0,0
590,2019-04-01,0,0,0,0
590,2019-05-01,0,0,0,0
590,2019-06-01,0,0,0,0
590,2019-07-01,0,0,0,0
590,2019-08-01,0,0,0,0
590,2019-09-01,0,0,0,0
590,2019-10-01,0,0,0,0
590,2019-11-01,0,0,0,0
590,2019-12-01,0,0,0,0
591,2019-01-01,0,0,0,0
591,2019-02-01,0,0,0,0
591,2019-03-01,0,0,0,0
591,2019-04-01,0,0,0,0
591,2019-05-01,0,0,0,0
591,2019-06-01,0,0,0,0
591,2019-07-01,0,0,0,0
591,2019-08-01,0,0,0,0
591,2019-09-01,0,0,0,0
591,2019-10-01,0,0,0,0
591,2019-11-01,0,0,0,0
591,2019-12-01,0,0,0,0
592,2019-01-01,0,0,0,0
592,2019-02-01,0,0,0,0
592,2019-03-01,0,0,0,0
592,2019-04-01,0,0,0,0
592,2019-05-01,0,0,0,0
592,2019-06-01,0,0,0,0
592,2019-07-01,0,0,0,0
592,2019-08-01,0,0,0,0
592,2019-09-01,0,0,0,0
592,2019-10-01,0,0,0,0
592,2019-11-01,0,0,0,0
592,2019-12-01,0,0,0,0
593,2019-01-01,0,0,0,0
593,2019-02-01,0,0,0,0
593,2019-03-01,0,0,0,0
593,2019-04-01,0,0,0,0
593,2019-05-01,0,0,0,0
593,2019-06-01,0,0,0,0
593,2019-07-01,0,0,0,0
593,2019-08-01,0,0,0,0
593,2019-09-01,0,0,0,0
593,2019-10-01,0,0,0,0
593,2019-11-01,0,0,0,0
593,2019-12-01,0,0,0,0
594,2019-01-01,0,0,0,0
594,2019-02-01,0,0,24,0
594,2019-03-01,0,0,0,0
594,2019-04-01,0,0,0,24
594,2019-05-01,0,0,0,24
594,2019-06-01,0,0,24,0
594,2019-07-01,0,0,0,0
594,2019-08-01,0,0,0,0
594,2019-09-01,0,0,48,0
594,2019-10-01,0,0,0,0
594,2019-11-01,0,0,0,0
594,2019-12-01,0,0,0,0
595,2019-01-01,0,0,0,0
595,2019-02-01,0,0,0,0
595,2019-03-01,0,0,0,0
595,2019-04-01,0,0,0,0
595,2019-05-01,0,0,0,0
595,2019-06-01,0,0,0,0
595,2019-07-01,0,0,0,0
595,2019-08-01,0,0,0,0
595,2019-09-01,0,0,0,0
595,2019-10-01,0,0,0,0
595,2019-11-01,0,0,0,0
595,2019-12-01,0,0,0,0
596,2019-01-01,0,0,0,0
596,2019-02-01,0,0,0,0
596,2019-03-01,0,0,0,0
596,2019-04-01,0,0,0,0
596,2019-05-01,0,0,0,0
596,2019-06-01,0,0,0,0
596,2019-07-01,0,0,0,0
596,2019-08-01,0,0,0,0
596,2019-09-01,0,0,0,0
596,2019-10-01,0,0,0,0
596,2019-11-01,0,0,0,0
596,2019-12-01,0,0,0,0
597,2019-01-01,0,0,0,0
597,2019-02-01,0,0,0,0
597,2019-03-01,0,0,0,0
597,2019-04-01,0,0,0,0
597,2019-05-01,0,0,0,0
597,2019-06-01,0,0,0,0
597,2019-07-01,0,0,0,0
597,2019-08-01,0,0,0,0
597,2019-09-01,0,0,0,0
597,2019-10-01,0,0,0,0
597,2019-11-01,0,0,0,0
597,2019-12-01,0,0,0,0
598,2019-01-01,0,0,0,0
598,2019-02-01,0,0,0,0
598,2019-03-01,0,0,0,0
598,2019-04-01,0,0,0,0
598,2019-05-01,0,0,0,0
598,2019-06-01,0,0,0,0
598,2019-07-01,0,0,0,0
598,2019-08-01,0,0,0,0
598,2019-09-01,0,0,0,0
598,2019-10-01,0,0,0,0
598,2019-11-01,0,0,0,0
598,2019-12-01,0,0,0,0
599,2019-01-01,0,0,0,0
599,2019-02-01,0,0,0,0
599,2019-03-01,0,0,0,0
599,2019-04-01,0,0,0,0
599,2019-05-01,0,0,0,0
599,2019-06-01,0,0,0,0
599,2019-07-01,0,0,0,0
599,2019-08-01,0,0,0,0
599,2019-09-01,0,0,0,0
599,2019-10-01,0,0,0,0
599,2019-11-01,0,0,0,0
599,2019-12-01,0,0,0,0
600,2019-01-01,0,0,0,0
600,2019-02-01,0,0,0,0
600,2019-03-01,0,0,0,24
600,2019-04-01,0,0,0,0
600,2019-05-01,0,0,0,0
600,2019-06-01,0,0,0,0
600,2019-07-01,0,0,0,0
600,2019-08-01,0,0,0,0
600,2019-09-01,0,0,0,0
600,2019-10-01,0,0,0,0
600,2019-11-01,0,0,0,0
600,2019-12-01,0,0,0,0
601,2019-01-01,0,0,0,0
601,2019-02-01,0,0,0,0
601,2019-03-01,0,0,0,0
601,2019-04-01,0,0,0,0
601,2019-05-01,0,0,0,0
601,2019-06-01,0,0,0,0
601,2019-07-01,0,0,0,0
601,2019-08-01,0,0,0,0
601,2019-09-01,0,0,0,0
601,2019-10-01,0,0,0,0
601,2019-11-01,0,0,0,0
601,2019-12-01,0,0,0,0
602,2019-01-01,0,0,0,0
602,2019-02-01,0,0,0,0
602,2019-03-01,0,0,0,0
602,2019-04-01,0,0,0,0
602,2019-05-01,0,0,0,0
602,2019-06-01,0,0,0,0
602,2019-07-01,0,0,0,0
602,2019-08-01,0,0,0,0
602,2019-09-01,0,0,0,0
602,2019-10-01,0,0,0,0
602,2019-11-01,0,0,0,0
602,2019-12-01,0,0,0,0
603,2019-01-01,0,0,0,0
603,2019-02-01,0,0,0,0
603,2019-03-01,0,0,0,0
603,2019-04-01,0,0,0,0
603,2019-05-01,0,0,0,0
603,2019-06-01,0,0,0,0
603,2019-07-01,0,0,0,0
603,2019-08-01,0,0,0,0
603,2019-09-01,0,0,0,0
603,2019-10-01,0,0,0,0
603,2019-11-01,0,0,0,0
603,2019-12-01,0,0,0,0
604,2019-01-01,0,0,0,0
604,2019-02-01,0,0,0,0
604,2019-03-01,0,0,0,0
604,2019-04-01,0,0,0,0
604,2019-05-01,0,0,0,0
604,2019-06-01,0,0,0,0
604,2019-07-01,0,0,0,0
604,2019-08-01,0,0,0,0
604,2019-09-01,0,0,0,0
604,2019-10-01,0,0,0,0
604,2019-11-01,0,0,0,0
604,2019-12-01,0,0,0,0
605,2019-01-01,0,0,0,0
605,2019-02-01,0,0,0,0
605,2019-03-01,0,0,0,0
605,2019-04-01,0,0,0,0
605,2019-05-01,0,0,0,0
605,2019-06-01,0,0,0,0
605,2019-07-01,0,0,0,0
605,2019-08-01,0,0,0,0
605,2019-09-01,0,0,0,0
605,2019-10-01,0,0,0,0
605,2019-11-01,0,0,0,0
605,2019-12-01,0,0,0,0
606,2019-01-01,0,0,0,0
606,2019-02-01,0,0,0,0
606,2019-03-01,0,0,0,0
606,2019-04-01,0,0,0,0
606,2019-05-01,0,0,0,0
606,2019-06-01,0,0,0,0
606,2019-07-01,0,0,0,0
606,2019-08-01,0,0,0,0
606,2019-09-01,0,0,0,0
606,2019-10-01,0,0,0,0
606,2019-11-01,0,0,0,0
606,2019-12-01,0,0,0,0
607,2019-01-01,0,0,0,0
607,2019-02-01,0,0,0,0
607,2019-03-01,0,0,0,0
607,2019-04-01,0,0,0,0
607,2019-05-01,0,0,0,0
607,2019-06-01,0,0,0,0
607,2019-07-01,0,0,0,0
607,2019-08-01,0,0,0,0
607,2019-09-01,0,0,0,0
